Name,Year,Duration,Genre,Rating,Votes
The Flip Side: A Truth That Could Not Reach You,2015,48,Documentary,9.2,97
The Forest,2009,88,"Drama, Horror, Thriller",5,114
The Gentleman,1994,161,"Action, Drama",5.2,192
The Ghazi Attack,2017,116,"Action, Thriller, War",7.6,12367
The Girl on the Train,2021,120,"Crime, Drama, Mystery",4.4,7312
The Goa Run,2014,112,"Action, Crime, Romance",7.1,58
The Good Road,2013,92,Drama,6.1,532
The Great Gambler,1979,105,"Action, Crime, Romance",6.5,619
The Great Indian Butterfly,2007,110,Drama,6.2,179
The Great Indian Escape,2019,117,"Adventure, Biography, Drama",7.1,39
The Grey,2020,90,"Drama, Mystery",6.5,60
The Hero of Color City,2014,77,"Animation, Adventure, Family",4.1,528
The Hero: Love Story of a Spy,2003,160,"Action, Adventure, Drama",5.3,2133
The Hidden Strike,2020,100,War,3.5,41
The Himalayan Diaries,2019,80,"Comedy, Romance",8,9
The Holy Fish,2017,89,Drama,7.2,16
The House Next Door,2017,137,Horror,6.8,2139
The Hundred Bucks,2020,102,Drama,6.8,10
The Hundred-Foot Journey,2014,122,"Comedy, Drama",7.3,78340
The Hungry,2017,100,Drama,7.2,894
The Idiotmaker's Gravity Tour,2011,106,"Comedy, Drama",6.4,27
The Impossible Murder,2010,82,Mystery,6.4,34
The Jinx,2017,118,Thriller,6,12
The Journey of Karma,2018,98,Drama,6.6,89
The Journey Weekend Night,2020,122,Thriller,6.1,7
The Killer,2006,117,"Action, Crime, Drama",4.7,1069
The Last Color,2019,90,Drama,7.9,778
The Last Tale of Kayenaat,2016,140,Thriller,5.9,22
The Lastbenchers,2014,147,"Biography, Comedy, Drama",7.3,29
The Legend of Bhagat Singh,2002,155,"Action, Biography, Drama",8.1,15250
The Legend of Drona,2008,138,"Action, Adventure, Fantasy",2,2442
The Lift Boy,2019,107,"Comedy, Drama",7.2,2375
The Light of the World,1931,124,"Drama, Fantasy",6.2,112
The Light: Swami Vivekananda,2013,117,"Biography, History",7.8,10
The Lost Salesman of Delhi,2014,97,"Adventure, Drama, Mystery",7.9,39
The Lovers,2015,109,"Action, Adventure, Romance",4.6,3105
The Lunchbox,2013,104,"Drama, Romance",7.8,52120
The Monster,1994,132,"Comedy, Horror",4.4,252
The Morning Breeze,1995,89,Drama,7,243
The Murderer: Hamilton Palace,2011,108,"Action, Mystery",4,10
The Mystic Masseur,2001,117,"Comedy, Drama",5.8,439
The Naxalites,1980,141,Drama,6.4,17
The Other End of the Line,2007,106,"Comedy, Drama, Family",6.2,5868
The Other Side of the Door,2016,96,Horror,5.3,17337
The Past,2018,120,"Drama, Horror",3.5,164
The Perfect Girl,2015,97,Romance,5.7,123
The Pickup Artist,2019,111,"Crime, Mystery, Thriller",8.7,85
The Power,2021,154,"Action, Crime, Drama",5.7,1544
The President Is Coming,2009,90,Comedy,6.8,640
The Prince of Light,2000,97,"Animation, Drama, Adventure",6.8,84
The Princess and the Hunter,1935,164,"Action, Adventure",4.5,22
The Pushkar Lodge,2020,115,Drama,8.6,14
The Rally,2017,130,"Action, Drama, Romance",7.3,249
The Reluctant Crime,2020,113,Drama,9.4,16
The Revenge: Geeta Mera Naam,2000,108,Action,2.9,15
The Royal Bengal Tiger,2014,110,Thriller,6.9,793
The Savage Princess,1952,101,"Action, Adventure, Drama",7,280
The Second Best Exotic Marigold Hotel,2015,122,"Comedy, Drama, Romance",6.6,32007
The Seventh Horse of the Sun,1992,130,"Drama, Romance",8,814
The Shaukeens,2014,124,Comedy,4.9,2906
The Shepherdess and the Seven Songs,2020,96,Drama,6.7,87
The Sholay Girl,2019,106,"Action, Biography, Drama",7.7,92
The Silence,2015,91,Drama,7.3,293
The Silent Heroes,2015,115,"Adventure, Drama, Family",6.4,64
The Skies Have Bowed,1968,160,"Comedy, Romance",6.8,157
The Sky Is Pink,2019,143,"Drama, Romance",7.6,7683
The Song of Scorpions,2017,119,Drama,5.9,294
The Spectacular Jihad of Taz Rahim,2015,128,"Comedy, Crime, Drama",5.7,19
The Square Circle,1996,107,"Drama, Music, Romance",7.2,72
The Stoneman Murders,2009,95,"Crime, Drama, Mystery",7.4,2808
The Tape,2017,90,Horror,7.1,21
The Tashkent Files,2019,134,"Drama, Mystery, Thriller",7.8,9579
The Threshold,2015,87,Drama,7.3,55
The Touch,1980,145,"Drama, Romance",8.1,755
The Train,1970,138,"Action, Crime, Mystery",6.4,155
The Train,2011,133,Drama,4.4,133
The Train: Some Lines Should Never Be Crossed...,2007,134,"Crime, Drama, Thriller",4.3,1082
The Tree,2017,99,"Drama, Fantasy",5.7,81
The Unsound,2013,105,Thriller,4.6,24
The Untitled Kartik Krishnan Project,2010,75,"Drama, Mystery, Sci-Fi",5.7,62
The Villain,2014,129,"Action, Crime, Drama",6.5,17169
The Violin Player,2015,72,"Drama, Music",6.9,363
The Waiting Room,2010,90,"Crime, Drama, Mystery",6,99
The Warrior,2001,86,"Adventure, Drama",6.7,2541
The Web of the Witch,2002,90,"Comedy, Family, Fantasy",7.4,1789
The White Elephant,2009,115,Mystery,5.2,17
The White Tiger,2021,125,"Crime, Drama",7.1,49877
The Wife,2021,106,"Crime, Horror, Romance",4.5,235
The Window,2018,118,"Drama, Mystery",7,33
The World of Fashion,2013,120,"Drama, Thriller",6.8,6
The Writer,2015,107,"Crime, Mystery",5.9,15
The Xpose,2014,113,"Mystery, Thriller",3.3,1608
The Zoo,1967,125,"Crime, Drama, Mystery",7.3,847
The Zoya Factor,2019,134,"Comedy, Drama, Romance",4.2,2119
Thee,1981,160,"Action, Crime, Drama",6.6,130
Thikana,1987,138,"Crime, Drama",5.5,76
Thikka,2016,140,"Action, Comedy",4.4,147
THIRUMATHI PALANISAMY,1992,140,Drama,4.4,14
Thoda Pyaar Thoda Magic,2008,145,"Comedy, Drama, Family",4.9,2390
Thodasa Roomani Ho Jaayen,1990,160,"Comedy, Drama, Musical",7,188
Thodi Thodi Si Manmaaniyan,2017,135,"Drama, Romance",5.9,38
Thodisi Bewafaii,1980,150,Drama,5.9,101
Thokar,1953,140,"Drama, Family",7.3,13
Thoongathey Tambi Thoongathey,1983,137,Drama,6.4,108
Three and a Half,2018,121,Drama,6.6,228
Three Atrangi Jai-Veeru-Gabbar,2015,124,Comedy,5.9,7
"Three: Love, Lies, Betrayal",2009,121,"Drama, Mystery, Thriller",5.8,68
Through the Eyelashes,1978,135,"Drama, Family, Romance",7.1,378
Thugs of Hindostan,2018,164,"Action, Adventure",4.1,18219
Tiger,2016,130,Action,6.4,45
Tiger Zinda Hai,2017,161,"Action, Adventure, Thriller",5.9,25732
Tigers,2014,94,Drama,7.3,1553
Tikli and Laxmi Bomb,2017,151,Drama,7.9,1785
Time Out,2015,98,"Drama, Family, Music",5.9,338
Time Pass,2005,88,Romance,4.1,35
Time to Dance,2021,113,"Musical, Romance",1.8,730
Time To Retaliate: MASOOM,2019,113,Crime,5.4,19
Tinku,1977,135,Drama,6.3,22
Tirangaa,1992,168,"Action, Drama, Thriller",6.9,1874
Tirchhi Topiwale,1998,144,"Comedy, Drama, Musical",5,53
Tishnagi,2018,136,"Romance, Thriller",4.1,27
Titli,2014,116,"Action, Crime, Drama",7.6,4483
Titoo MBA,2014,111,"Comedy, Romance",4.3,100
To B or Not to B,2016,113,"Drama, Family, Thriller",6.7,10
To Fall in Love,2000,159,"Comedy, Drama, Musical",4.4,2099
Toba Tek Singh,2018,75,"Drama, History",6.9,118
Toh Baat Pakki!,2010,122,"Comedy, Drama",5.1,374
Tohfa,1984,159,"Drama, Romance",5.2,121
Tohfa Mohabbat Ka,1988,150,"Drama, Romance",5.5,30
Toilet: A Love Story,2017,155,"Comedy, Drama",7.2,18889
"Tom, Dick, and Harry",2006,137,"Action, Comedy, Romance",3.2,557
Tony: My Mentor the Serial Killer,2018,124,Thriller,7.9,485
Toofan,1989,174,"Action, Crime",4.9,719
Toofan,1975,138,"Action, Adventure",5.7,34
Toofani Tarzan,1937,112,Adventure,3.4,11
Toonpur Ka Superrhero,2010,95,"Animation, Action, Adventure",4.2,746
Toote Khilone,1978,136,Drama,5.7,12
Tope,2016,87,Drama,5.4,34
Topless,2005,112,"Drama, Romance",2.6,11
Torbaaz,2020,133,"Action, Drama, Sport",6.8,5289
Total Dhamaal,2019,130,"Action, Adventure, Comedy",4.2,5649
Total Siyapaa,2014,108,"Comedy, Drama, Romance",5,2881
Tottaa Pataaka Item Maal,2019,107,Drama,7.6,1361
Touhean,1989,135,"Drama, Family",6.3,9
Traffic,2016,104,"Adventure, Drama, Thriller",6.7,2478
Traffic Signal,2007,130,Drama,6.5,1544
Train Station,2015,97,"Crime, Drama, Mystery",5.6,144
Train to Pakistan,1998,111,"Drama, War",6.7,245
Trapped,2016,105,"Drama, Thriller",7.6,11216
Trapped in Tradition: Rivaaz,2011,107,"Crime, Drama, Thriller",5.3,89
Tribhanga,2021,95,"Drama, Family",6.1,2508
Tridev,1989,173,"Action, Crime, Drama",6.3,1873
"Trikal (Past, Present, Future)",1985,137,Drama,7,255
Trimurti: Bond of Three,1995,187,"Action, Drama",4.8,2516
Trinetra,1991,157,Action,5.1,75
Trip to Bhangarh: Asia's Most Haunted Place,2014,113,"Horror, Thriller",2.4,266
Trishagni,1988,114,Drama,7.3,63
Trishna,1978,127,Drama,7.2,48
Trishna,2011,117,Drama,6,3021
Trishul,1978,167,"Action, Drama, Musical",7.7,2086
Triveni,1985,131,"Crime, Drama, Mystery",5.2,6
Triyacharitra,1994,120,Drama,7.3,73
Tryst with Destiny,2020,96,Drama,8,13
Tu Chor Main Sipahi,1996,153,"Action, Comedy, Drama",5.2,1307
Tubelight,2017,136,"Drama, War",3.8,17774
Tuesdays and Fridays,2021,106,"Comedy, Musical, Romance",4.5,574
Tujhe Meri Kasam,2003,155,Romance,6.4,370
Tujhse He Raabta,2015,88,"Drama, Romance",6.2,11
Tulsi Vivah,1971,162,"Adventure, Fantasy",6.6,18
Tulsi: Mathrudevobhava,2008,134,Drama,6,83
Tum Bin 2,2016,147,"Drama, Romance",4.8,1187
Tum Bin...: Love Will Find a Way,2001,158,"Drama, Romance",7.5,3259
Tum Haseen Main Jawan,1970,148,"Comedy, Romance",7,87
Tum Ho Yaara,2011,135,Drama,3.9,24
Tum Mere Ho,1990,129,"Fantasy, Horror, Romance",4.7,879
Tum Mile,2009,140,"Drama, Romance",5,1530
Tum Milo Toh Sahi,2010,128,"Comedy, Drama",5.6,463
Tum Se Achcha Kaun Hai,2002,150,"Drama, Musical, Romance",4.6,200
Tum: A Dangerous Obsession,2004,150,"Drama, Romance, Thriller",2.4,182
Tumbbad,2018,104,"Drama, Fantasy, Horror",8.3,32920
Tumhare Bina,1982,139,"Drama, Family",5.6,11
Tumhari Kassam,1978,136,Romance,6.1,19
Tumhari Sulu,2017,150,"Comedy, Drama",7,4761
Tumko Na Bhool Paayenge,2002,160,"Action, Romance, Thriller",5.6,2787
Tumsa Nahin Dekha,1957,156,"Musical, Romance",7,121
Tumsa Nahin Dekha,2004,128,"Musical, Romance",4.5,717
Tumse Achha Kaun Hai,1969,108,"Comedy, Drama, Romance",6.5,80
Tunnu Ki Tina,1996,120,"Comedy, Drama",5.9,16
Turning 30!!!,2011,121,"Comedy, Drama, Romance",5.1,369
Turup (Checkmate),2017,72,Drama,8.1,43
Tutak Tutak Tutiya,2016,138,"Comedy, Horror",5.5,744
Tutiya Dil,2012,127,Romance,5,34
"Twisted Trunk, Big Fat Body",2013,92,Comedy,6.9,75
Tyagi,1992,145,Drama,4.8,57
Typecaste,2017,100,Comedy,6.8,45
U Me Aur Hum,2008,156,"Drama, Romance",5.9,2443
U R My Jaan,2011,140,Romance,5.8,95
"U, Me Aur Ghar",2017,90,Romance,6.6,56
Udaan,1997,128,"Action, Crime, Drama",4.5,142
Udaan,2010,134,Drama,8.1,43199
Udanchhoo,2018,123,Comedy,3.5,43
Udhar Ka Sindur,1976,136,"Drama, Romance",5,21
Udta Punjab,2016,148,"Action, Crime, Drama",7.8,28010
Ugly,2013,128,"Crime, Drama, Mystery",8,20709
Ugly Aur Pagli,2008,117,"Comedy, Drama",3.7,710
Ujala,1959,109,"Crime, Drama, Romance",6.8,61
Ujala Hi Ujala,1974,124,"Drama, Family",6.2,10
Ujda Chaman,2019,120,Comedy,6.9,4944
Uljhan,1975,137,Mystery,6.5,86
Umakant Pandey Purush Ya,2019,120,"Biography, Comedy, Drama",7,49
Umang,1970,134,"Drama, Family",4.4,7
Umar,2006,135,"Crime, Drama, Musical",5.5,68
Umar 55 Ki Dil Bachpan Ka,1992,151,"Comedy, Drama, Romance",4.2,44
Umbartha,1982,151,Drama,6.6,128
Umformung: The Transformation,2014,126,"Drama, Family",5.5,10
Umrao Jaan,2006,188,"Drama, Romance",5.5,1858
Umrika,2015,98,"Comedy, Drama",6.6,1328
Under the Same Sun,2015,93,Drama,8.2,20
Undertrial,2007,142,"Crime, Drama",6.6,242
Unees Bees,1980,125,Drama,5.8,17
Unfreedom,2014,102,"Crime, Drama, Romance",5.1,1885
Ungli,2014,114,"Crime, Drama, Thriller",5.7,3663
"Unicorn, the Garden of the Fruits",1996,90,"Drama, Fantasy",4.2,19
Union Leader,2017,106,Drama,7.3,694
Unmatta,2019,106,"Action, Horror, Sci-Fi",6.5,19
Unns: Love... Forever,2006,145,"Drama, Musical, Romance",3.3,39
Unpaused,2020,113,"Drama, Romance",7,2057
Upeksha,2019,137,Family,7.8,9
Uphaar,1971,122,Family,7.2,78
Upkar,1967,175,"Drama, Romance, War",7.5,550
Upstarts,2019,112,Drama,6.7,736
Uran Khatola,1955,151,"Comedy, Fantasy, Musical",7.4,64
Uri: The Surgical Strike,2018,138,"Action, Drama, War",8.2,45981
Used,2019,57,"Drama, Thriller",7.1,20
Uski Roti,1970,110,Drama,6.9,420
Usne Kaha Tha,1960,150,"Drama, Romance, War",6.8,28
Ustaad,1989,153,Drama,5.2,13
Ustadi Ustad Se,1982,134,"Action, Crime, Drama",3.8,34
Ustadon Ke Ustad,1963,144,"Action, Crime, Drama",7.4,35
Ustadon Ke Ustad,1998,139,"Action, Drama",4.4,39
Utopia,2015,85,Drama,5.6,101
Utsav,1984,145,"Drama, Music, Romance",6.9,361
Utt Pataang,2011,120,"Comedy, Drama",6,306
Uttar Dakshin,1987,155,"Action, Drama",4.2,101
Utthaan,2006,180,"Drama, Romance, Thriller",4.1,32
Uuf Kya Jaadoo Mohabbat Hai...,2004,134,"Comedy, Romance",4.8,42
Uvaa,2015,138,"Comedy, Drama",4.9,151
V,2020,140,"Action, Crime, Thriller",6.9,6758
Vaada,2005,122,"Crime, Drama, Mystery",5.6,826
Vaada Raha... I Promise,2009,101,Drama,4.8,395
Vaah! Life Ho Toh Aisi!,2005,153,"Comedy, Drama, Family",4.5,2293
Vaasna,1968,150,"Action, Crime, Drama",5.8,10
Vaastav: The Reality,1999,145,"Action, Crime, Drama",8,12996
Vaastu Shastra,2004,106,"Horror, Mystery",5,639
Vachan,1955,118,Drama,5.3,18
Vachan,1974,121,"Drama, Romance",6.8,20
Vada Chennai,2018,164,"Action, Crime, Drama",8.5,13120
Vaishali,1988,133,"Musical, Drama, Romance",7.7,373
Vakil Babu,1982,150,"Drama, Mystery",7.3,85
Vallah Kya Baat Hai,1962,135,"Action, Crime, Drama",5.5,47
Valley of Flowers,2006,155,"Adventure, Drama, Fantasy",7,1779
Valmiki,1946,98,Drama,7,18
Vamsee,2000,145,Action,4.7,706
VanRakshak,2021,93,Drama,8.2,32
Vansh,1992,135,"Action, Crime, Drama",6,78
Vardaan,1975,136,Drama,7.4,7
Vardi,1989,161,"Action, Crime, Drama",4.5,158
Vatsyayana Kamasutra,2001,158,Thriller,5.1,9
Vedi,2011,132,"Action, Thriller",3.7,311
Veer,2010,169,"Action, Adventure, Drama",4.5,7598
Veer Amarsingh Rathod,1970,130,"Action, Biography, Drama",7,8
Veer Savarkar,2001,165,"Biography, Drama",6.8,115
Veer Yodha Prithviraj Chauhan,2008,85,"Animation, Action, Drama",7.2,34
Veera,1994,240,"Comedy, Romance",6.6,571
Veera Madakari,2009,175,Action,6.5,257
Veeram,2017,100,"Action, Drama, History",6.4,222
Veerana,1988,135,"Action, Drama, Horror",6.6,718
Veerappan,2016,125,"Action, Biography, Crime",5.3,711
Veere Di Wedding,2018,135,Comedy,3.2,12000
Veerey Ki Wedding,2018,131,"Comedy, Romance",2.8,498
Veergati,1995,166,"Action, Drama",5.7,1533
Veergati,2019,61,Action,6,21
Veerta,1993,129,Action,5.8,84
Veeru Ustaad,1975,127,Drama,5,5
Veer-Zaara,2004,192,"Drama, Family, Musical",7.8,50101
Veettilekkulla Vazhi,2011,95,"Drama, Family",6.7,165
Vellore Maavattam,2011,144,Action,6,26
Vetri Vizha,1989,142,"Action, Drama, Mystery",6.7,299
Via Darjeeling,2008,104,"Drama, Mystery, Thriller",5.4,159
Viceroy's House,2017,106,"Biography, Drama, History",6.7,7117
Vicky Dada,1989,122,"Action, Crime",6.9,57
Vicky Donor,2012,126,"Comedy, Romance",7.8,40589
Victoria No. 203,1972,100,"Action, Comedy, Crime",7.1,191
Victor's History,2017,78,"Comedy, Drama, Thriller",5.3,34
Victory,2009,160,"Drama, Sport",3.8,481
Vidhaata,1982,168,"Action, Drama",7.2,360
Vidhyaarthi: The Power of Students,2006,250,Action,5.2,12
Vidrohi,1990,135,Action,5.2,12
Viduthalai,1986,148,Action,6.5,57
Views of the Inner Chamber,2005,118,Drama,7.1,488
Vihir,2009,120,Drama,7.2,254
Vijay,1988,172,"Action, Drama, Romance",5.6,219
Vijaypath,1994,163,"Action, Drama, Romance",5,648
Vijeta,1982,151,Drama,7.3,275
Vikalp,2011,130,"Crime, Drama, Mystery",6.1,15
Vikram,1986,136,"Action, Adventure, Sci-Fi",7.3,504
Villu,2009,146,"Action, Thriller",3.7,3820
Vilom,2020,82,Drama,6.2,56
Vinashak - Destroyer,1998,159,"Action, Crime, Drama",5.3,254
Viraam,2017,110,Drama,5.6,36
Viraat,2021,150,Crime,8.9,294
Virasat,1997,165,"Drama, Family, Musical",7.5,2533
Virgin Bhanupriya,2020,111,"Comedy, Drama",2.9,1097
Virodhi,1992,143,Drama,4.3,60
Viruddh... Family Comes First,2005,132,"Drama, Family",7.1,2050
Visakha Express,2008,99,"Action, Crime, Drama",4.9,66
Vishnu-Devaa,1991,152,"Action, Crime, Drama",5.1,65
Vishnuvardhana,2011,169,"Action, Comedy, Thriller",7.2,636
Vishwaroopam,2013,148,"Action, Thriller",8.1,39098
Vishwaroopam 2,2018,145,"Action, Thriller",5.9,2314
Vishwasghaat,1996,128,Action,5.3,73
Vishwatma,1992,174,"Action, Drama, Thriller",6.5,1215
Vivah,2006,160,"Drama, Musical, Romance",6.6,9288
Vivekananda,1998,240,"Biography, Drama",6.6,144
Vodka Diaries,2018,120,"Mystery, Thriller",5.6,1287
Vroom,2010,130,"Action, Comedy, Crime",5.4,30
W,2014,137,"Crime, Musical, Thriller",6.6,47
Waah! Tera Kya Kehna,2002,100,"Action, Comedy, Crime",3.7,257
Waaris,1988,150,Drama,6.7,142
Wafaa,1972,110,"Action, Crime, Drama",3.8,11
Wafaa,2008,120,"Drama, Mystery, Romance",3.7,77
Wafadaar,1985,190,"Comedy, Drama",4.5,31
Wah Taj,2016,125,Drama,5.4,118
Wahan Ke Log,1967,130,"Action, Adventure, Drama",5.5,33
Waiting,2015,92,"Comedy, Drama",7.2,1699
Wajah Tum Ho,2016,136,"Drama, Mystery, Romance",4.4,1153
Wajood,1998,180,"Action, Crime, Drama",6.9,584
Wake Up India,2013,130,Drama,6.7,14
Wake Up Sid,2009,138,"Comedy, Drama, Romance",7.6,29167
Walking with the Wind,2017,79,Drama,6.6,28
Wanted,2009,147,"Action, Crime, Thriller",6.6,22173
Wanted: Dead or Alive,1984,145,"Action, Crime, Drama",6.5,36
Wanton,2020,90,"Crime, Thriller",4.5,124
Waqt,1965,178,"Drama, Romance",7.8,1244
Waqt Hamara Hai,1993,148,"Action, Comedy, Romance",6,1478
Waqt Ki Awaz,1988,156,"Action, Crime, Drama",6.3,97
Waqt Ki Deewar,1981,156,"Action, Crime, Drama",5.9,27
Waqt: The Race Against Time,2005,153,"Comedy, Drama, Family",6.8,9478
War,2019,154,"Action, Adventure, Thriller",6.5,20894
War Chhod Na Yaar,2013,119,"Comedy, War",5.4,936
Wardat,1981,133,"Action, Thriller",6.8,51
Waris,1954,122,"Drama, Family",6.4,9
Warning,2013,109,"Adventure, Thriller",4.6,236
Warrant,1975,95,"Action, Thriller",7.1,97
Warrior Savitri,2016,136,"Action, Thriller",4.1,294
Watan Ke Rakhwale,1987,149,"Action, Drama, Thriller",5.7,108
Water,2005,117,Drama,7.7,14461
Wazir,2016,103,"Action, Crime, Drama",7.1,17809
We Are Family,2010,115,"Comedy, Drama, Family",5.6,2975
We R Friends,2006,110,Drama,4.8,13
Wedding Anniversary,2017,108,Drama,4.9,82
Wedding Pullav,2015,124,"Comedy, Romance",3.8,185
Welcome,2007,159,"Comedy, Romance",6.9,19527
Welcome 2 Karachi,2015,131,"Action, Comedy, War",4.3,1123
Welcome Back,2015,152,"Action, Comedy, Crime",4.2,5656
Welcome Home,2020,126,"Crime, Drama, Horror",7.5,2413
Welcome M1LL10NS,2018,117,"Crime, Mystery, Thriller",6,11
Welcome on Board,2020,78,Drama,7.9,9
Welcome to London,2012,109,"Drama, Romance, Thriller",5.2,133
Welcome to New York,2018,118,"Comedy, Drama",1.6,774
Welcome to Sajjanpur,2008,133,"Comedy, Drama",6.9,3096
Well Done Abba!,2009,144,Comedy,7.3,1747
What are the Odds?,2019,92,Drama,5.4,597
What If?,2006,115,Drama,6.5,673
What the Fish,2013,98,"Adventure, Comedy, Drama",5,191
What's Your Raashee?,2009,195,"Comedy, Drama, Romance",4.6,2627
When Kiran Met Karen,2008,101,"Drama, Romance",4.9,87
When Love Calls,1989,192,"Drama, Musical, Romance",7.3,11486
When Obama Loved Osama,2018,116,Comedy,4.9,34
When One Falls in Love,1998,154,"Comedy, Drama, Romance",5.8,2589
Where Has the Time Gone?,2017,112,Drama,5.5,83
White Rainbow,2004,94,Drama,6.8,107
Who,2018,153,"Mystery, Sci-Fi",5.1,260
Who's There?,2011,130,"Horror, Thriller",3.9,15
Why Cheat India,2019,121,"Crime, Drama",6,2442
Will You Marry Me,2012,135,Comedy,4.5,113
Win Marathon,2018,94,"Drama, Sport",9,70
Winner,2003,145,"Action, Comedy, Drama",6.4,310
Wishlist,2020,93,Drama,4.8,122
With Luv... Tumhaara,2006,120,"Drama, Romance",6.2,23
Woh 7 Din,1983,139,"Drama, Romance",7.6,1145
Woh Jo Hasina,1983,121,Romance,4.6,10
Woh Kaun Thi?,1964,140,"Drama, Mystery, Romance",7.6,960
Woh lamhe...,2006,156,"Biography, Drama, Romance",6.4,1307
Woh Main Nahin,1974,142,Thriller,7.1,30
Woh Tera Naam Tha,2004,150,Romance,6.4,32
Wohi Bhayanak Raat,1989,82,Horror,3.3,17
Woman from the East,2013,120,"Drama, Family",7.6,14
Writing with Fire,2021,92,Documentary,8.1,106
Wrong Number,2003,121,"Mystery, Thriller",3.9,57
X Zone,2020,97,Thriller,2.7,50
X: Past Is Present,2015,105,"Drama, Mystery, Romance",5.2,631
Xcuse Me,2003,152,Comedy,5.7,798
Y.M.I. Yeh Mera India,2008,137,"Crime, Drama, Thriller",7.7,905
Ya Rab,2014,120,"Action, Crime, Drama",5.9,278
Yaad Rakhegi Duniya,1992,153,"Drama, Romance",6.5,106
Yaadein...,2001,171,"Musical, Drama, Romance",4.4,3316
Yaadon Ki Zanjeer,1984,128,Drama,5.4,18
Yaan,2014,153,"Action, Thriller",3.5,341
Yaar Gaddar,1994,155,"Action, Drama",3.7,120
Yaar Mera,1972,138,"Action, Drama, Romance",4.2,10
Yaara,2020,130,"Action, Crime, Drama",6.3,3955
Yaara Silly Silly,2015,108,Romance,5.6,239
Yaarana,1981,138,"Action, Comedy, Drama",7.1,1676
Yaariyan,2014,145,"Drama, Romance",2.7,3187
Yaaron Ka Yaar,1977,150,Action,7,9
Yadon Ki Kasam,1985,137,Action,6,32
Yagavarayinum Naa Kakka,2015,151,Thriller,6.6,504
Yahan Sabhi Gyani Hain,2020,115,Comedy,5.1,244
Yahudi,1958,170,"Action, Drama, Romance",7.2,216
Yakeen,1969,138,"Action, Crime, Romance",7,85
Yakeen,2005,116,"Drama, Thriller",5.1,698
Yakshi Faithfully Yours,2012,90,"Horror, Romance, Sci-Fi",3.3,29
Yalgaar,1992,192,"Action, Drama, Thriller",5.4,419
Yamdas,2014,77,Drama,6.7,15
Yamini,2001,120,"Crime, Drama",3.2,11
Yamla Pagla Deewana 2,2013,154,"Action, Comedy",3.4,1820
Yamla Pagla Deewana Phir Se,2018,145,"Action, Comedy, Drama",4.5,1100
Yaraana,1995,125,"Action, Drama, Musical",4.7,344
Yash,1996,132,Musical,5.4,13
Yash Raaj aur Film!,2015,117,Comedy,6.1,14
Yashoda Krishna,1975,175,"Drama, Family, Music",4.4,10
Yateem,1988,173,"Action, Drama",6.3,197
Yatra,2006,129,Drama,6.4,132
